age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,admin.,married,secondary,no,5.393627546352362,yes,no,unknown,27,may,5.84354441703136,1,-1,0,unknown,no
27,services,single,secondary,no,6.949856455000773,yes,no,unknown,27,may,5.929589143389895,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,6.637258031284457,yes,no,unknown,27,may,4.59511985013459,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,3.8918202981106265,no,yes,unknown,27,may,5.3471075307174685,2,-1,0,unknown,no
26,services,divorced,primary,no,6.450470422144176,yes,no,unknown,27,may,5.786897381366708,2,-1,0,unknown,no
30,technician,single,secondary,no,7.214504414151143,yes,no,unknown,27,may,5.697093486505405,1,-1,0,unknown,no
36,admin.,married,secondary,no,5.455321115357702,yes,no,unknown,27,may,5.389071729816501,1,-1,0,unknown,no
28,unemployed,married,secondary,no,6.760414691083428,yes,yes,unknown,27,may,5.872117789475416,1,-1,0,unknown,no
28,technician,married,secondary,no,6.732210706467206,yes,no,unknown,27,may,5.480638923341991,2,-1,0,unknown,no
53,blue-collar,single,unknown,no,7.349230824613334,yes,no,unknown,27,may,5.948034989180646,2,-1,0,unknown,no
26,blue-collar,married,secondary,no,5.648974238161206,yes,no,unknown,27,may,5.707110264748875,1,-1,0,unknown,no
29,management,single,tertiary,no,6.846943139585379,yes,no,unknown,27,may,5.075173815233827,1,-1,0,unknown,no
32,admin.,single,secondary,no,5.407171771460119,yes,yes,unknown,27,may,5.4638318050256105,4,-1,0,unknown,no
46,management,married,tertiary,no,7.158513997329321,yes,no,unknown,27,may,4.48863636973214,1,-1,0,unknown,no
52,retired,divorced,secondary,no,5.5053315359323625,yes,no,unknown,27,may,5.198497031265826,1,-1,0,unknown,no
28,admin.,single,secondary,no,6.792344427470809,yes,no,unknown,27,may,5.932245187448011,1,-1,0,unknown,no
25,blue-collar,single,primary,no,1.791759469228055,yes,yes,unknown,27,may,5.159055299214529,2,-1,0,unknown,no
60,blue-collar,married,primary,no,4.532599493153256,no,yes,unknown,27,may,4.8283137373023015,4,-1,0,unknown,no
23,blue-collar,single,secondary,no,2.5649493574615367,yes,yes,unknown,27,may,5.634789603169249,3,-1,0,unknown,no
35,blue-collar,married,primary,no,7.232010331664759,yes,no,unknown,27,may,5.594711379601839,2,-1,0,unknown,no
41,services,married,secondary,no,7.039660349862076,yes,no,unknown,27,may,5.429345628954441,1,-1,0,unknown,no
28,management,single,tertiary,no,5.318119993844216,yes,no,unknown,27,may,5.5093883366279774,1,-1,0,unknown,no
32,services,single,secondary,no,3.6375861597263857,yes,no,unknown,27,may,4.189654742026425,1,-1,0,unknown,no
27,housemaid,married,secondary,no,3.091042453358316,yes,yes,unknown,27,may,4.477336814478207,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,5.0369526024136295,yes,no,unknown,27,may,5.7430031878094825,2,-1,0,unknown,no
25,blue-collar,married,secondary,no,4.574710978503383,yes,no,unknown,27,may,6.5638555265321274,1,-1,0,unknown,yes
37,blue-collar,single,tertiary,no,7.108244139731541,no,no,unknown,27,may,5.356586274672012,2,-1,0,unknown,no
29,technician,single,secondary,no,5.049856007249537,yes,no,unknown,27,may,6.352629396319567,5,-1,0,unknown,no
30,technician,single,tertiary,no,6.09807428216624,yes,no,unknown,27,may,5.204006687076795,1,-1,0,unknown,no
34,management,single,tertiary,no,8.19836438996762,yes,no,unknown,27,may,4.219507705176107,9,-1,0,unknown,no
51,management,married,tertiary,no,7.572502985020384,yes,no,unknown,27,may,5.37989735354046,2,-1,0,unknown,no
29,technician,single,secondary,no,5.755742213586912,yes,yes,unknown,27,may,5.351858133476067,1,-1,0,unknown,no
35,management,married,tertiary,no,6.855408798609928,yes,no,unknown,27,may,5.501258210544727,2,-1,0,unknown,no
32,services,single,secondary,no,5.556828061699537,yes,no,unknown,27,may,5.8944028342648505,2,-1,0,unknown,no
29,entrepreneur,married,secondary,no,6.113682179832232,yes,no,unknown,27,may,5.849324779946859,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,6.660575149839686,yes,no,unknown,27,may,6.618738983517219,2,-1,0,unknown,no
34,services,married,secondary,no,5.631211781821365,yes,no,unknown,27,may,6.210600077024653,1,-1,0,unknown,no
24,technician,single,secondary,no,4.430816798843313,yes,no,unknown,27,may,6.345636360828596,1,-1,0,unknown,no
45,admin.,divorced,secondary,no,7.026426808699636,yes,no,unknown,27,may,5.147494476813453,1,-1,0,unknown,no
25,services,married,secondary,no,8.309676895987726,yes,no,unknown,27,may,4.1588830833596715,1,-1,0,unknown,no
33,services,married,secondary,no,7.347943823148687,yes,no,unknown,27,may,6.198478716492308,8,-1,0,unknown,no
42,blue-collar,married,secondary,no,4.219507705176107,yes,no,unknown,27,may,5.288267030694535,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,5.030437921392435,yes,no,unknown,27,may,5.963579343618446,1,-1,0,unknown,no
35,services,married,secondary,no,6.736966958001855,yes,no,unknown,27,may,4.787491742782046,2,-1,0,unknown,no
26,technician,single,secondary,no,5.384495062789089,yes,no,unknown,27,may,6.077642243349034,1,-1,0,unknown,no
39,technician,married,secondary,no,6.643789733147672,yes,yes,unknown,27,may,5.14166355650266,4,-1,0,unknown,no
28,management,married,tertiary,no,9.486910939673246,yes,no,unknown,27,may,6.1441856341256456,2,-1,0,unknown,no
28,admin.,married,secondary,no,8.768574284141687,yes,yes,unknown,27,may,5.84354441703136,2,-1,0,unknown,no
31,management,married,tertiary,no,10.037450102199095,yes,no,unknown,27,may,5.484796933490655,2,-1,0,unknown,no
29,management,married,tertiary,no,8.965973184210347,yes,no,unknown,27,may,5.717027701406222,2,-1,0,unknown,no
24,technician,single,unknown,no,6.706862336602747,yes,yes,unknown,27,may,6.859614903654202,3,-1,0,unknown,no
59,management,divorced,tertiary,no,6.7381524945959574,no,yes,unknown,27,may,4.605170185988092,2,-1,0,unknown,no
22,technician,single,secondary,no,3.332204510175204,yes,no,unknown,27,may,4.795790545596741,2,-1,0,unknown,no
29,blue-collar,married,primary,no,4.3694478524670215,yes,no,unknown,27,may,3.091042453358316,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,5.910796644040527,yes,yes,unknown,27,may,3.4011973816621555,8,-1,0,unknown,no
38,blue-collar,single,secondary,no,8.681181041521688,yes,no,unknown,27,may,5.075173815233827,3,-1,0,unknown,no
51,blue-collar,divorced,secondary,no,4.356708826689592,yes,no,unknown,27,may,6.583409222158765,2,-1,0,unknown,no
27,admin.,married,secondary,no,5.225746673713202,yes,no,unknown,27,may,4.912654885736052,2,-1,0,unknown,no
29,management,single,tertiary,no,9.253016646256619,no,no,unknown,27,may,4.634728988229636,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,6.018593214496234,yes,yes,unknown,27,may,4.812184355372417,1,-1,0,unknown,no
28,services,single,secondary,no,4.219507705176107,yes,no,unknown,27,may,2.0794415416798357,2,-1,0,unknown,no
38,services,married,secondary,no,4.890349128221754,yes,no,unknown,27,may,5.58724865840025,1,-1,0,unknown,no
44,services,divorced,secondary,no,3.9318256327243257,yes,yes,unknown,27,may,8.037220031133012,2,-1,0,unknown,yes
27,admin.,married,secondary,no,4.882801922586371,yes,no,unknown,27,may,3.044522437723423,1,-1,0,unknown,no
38,technician,married,secondary,no,5.537334267018537,yes,no,unknown,27,may,5.883322388488279,6,-1,0,unknown,no
31,blue-collar,married,secondary,no,5.1647859739235145,yes,no,unknown,27,may,5.187385805840755,5,-1,0,unknown,no
25,blue-collar,single,secondary,no,3.258096538021482,yes,no,unknown,27,may,4.189654742026425,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,3.8918202981106265,yes,no,unknown,27,may,4.90527477843843,5,-1,0,unknown,no
30,management,single,tertiary,no,8.726481196440007,yes,no,unknown,27,may,5.0238805208462765,11,-1,0,unknown,no
38,technician,married,secondary,no,6.620073206530356,yes,no,unknown,27,may,5.579729825986222,2,-1,0,unknown,no
41,technician,married,tertiary,no,6.586171654854675,yes,yes,unknown,27,may,4.465908118654584,3,-1,0,unknown,no
45,unemployed,married,primary,no,5.19295685089021,yes,yes,unknown,27,may,4.127134385045092,2,-1,0,unknown,no
30,blue-collar,married,primary,no,6.317164686747284,yes,no,unknown,27,may,4.48863636973214,5,-1,0,unknown,no
28,blue-collar,single,unknown,no,6.816735880594968,yes,no,unknown,27,may,6.363028103540465,2,-1,0,unknown,no
29,entrepreneur,married,tertiary,no,8.01862546504575,yes,no,unknown,27,may,3.5263605246161616,3,-1,0,unknown,no
36,services,single,secondary,no,9.18122047340233,yes,no,unknown,27,may,4.276666119016055,3,-1,0,unknown,no
32,management,single,tertiary,no,7.251344983372214,yes,no,unknown,27,may,5.1647859739235145,5,-1,0,unknown,no
28,admin.,single,secondary,no,6.059123195581797,yes,yes,unknown,27,may,4.59511985013459,2,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,6.295266001439646,yes,yes,unknown,27,may,6.3818160174060985,5,-1,0,unknown,no
36,technician,married,primary,no,7.410347097821024,yes,yes,unknown,27,may,5.817111159963204,10,-1,0,unknown,no
35,technician,married,secondary,no,6.568077911411976,yes,no,unknown,27,may,5.583496308781699,4,-1,0,unknown,no
34,blue-collar,single,secondary,no,8.222285073872717,yes,no,unknown,27,may,3.8501476017100584,5,-1,0,unknown,no
26,blue-collar,married,secondary,no,6.322565239927284,yes,yes,unknown,27,may,5.641907070938114,2,-1,0,unknown,no
24,admin.,single,secondary,no,6.678342114654332,yes,no,unknown,27,may,5.342334251964811,2,-1,0,unknown,no
32,blue-collar,married,primary,no,6.804614520062624,yes,no,unknown,27,may,4.663439094112067,2,-1,0,unknown,no
43,technician,married,secondary,no,7.759614150696903,yes,no,unknown,27,may,4.709530201312334,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,6.7381524945959574,yes,no,unknown,27,may,5.056245805348308,2,-1,0,unknown,no
34,services,single,secondary,no,6.298949246855942,yes,no,unknown,27,may,5.54907608489522,2,-1,0,unknown,no
24,blue-collar,single,primary,no,4.709530201312334,yes,yes,unknown,27,may,3.7376696182833684,4,-1,0,unknown,no
26,technician,single,secondary,no,5.564520407322694,yes,no,unknown,27,may,5.916202062607435,2,-1,0,unknown,no
43,management,married,tertiary,no,7.229113877793302,yes,no,unknown,27,may,5.948034989180646,3,-1,0,unknown,no
47,entrepreneur,married,tertiary,no,5.8916442118257715,yes,no,unknown,27,may,4.574710978503383,5,-1,0,unknown,no
37,technician,married,secondary,no,6.056784013228625,yes,yes,unknown,27,may,5.814130531825066,3,-1,0,unknown,no
20,student,single,tertiary,no,6.320768294250582,yes,no,unknown,27,may,2.70805020110221,10,-1,0,unknown,no
26,student,single,secondary,no,7.931644021454311,yes,no,unknown,27,may,5.575949103146316,1,-1,0,unknown,no
41,admin.,married,secondary,no,6.824373670043086,yes,yes,unknown,27,may,5.476463551931511,1,-1,0,unknown,no
48,housemaid,married,primary,no,6.440946540632921,yes,no,unknown,27,may,3.044522437723423,5,-1,0,unknown,no
34,blue-collar,married,primary,no,5.497168225293202,yes,no,unknown,27,may,2.70805020110221,13,-1,0,unknown,no
43,blue-collar,divorced,primary,no,1.791759469228055,yes,no,unknown,27,may,4.718498871295094,4,-1,0,unknown,no
25,technician,divorced,tertiary,no,5.159055299214529,no,yes,unknown,27,may,5.857933154483459,4,-1,0,unknown,no
40,management,single,tertiary,no,3.58351893845611,yes,no,unknown,27,may,5.480638923341991,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,7.252762418053187,yes,yes,unknown,27,may,5.056245805348308,2,-1,0,unknown,no
26,technician,single,secondary,no,4.31748811353631,yes,no,unknown,27,may,5.820082930352362,2,-1,0,unknown,no
30,self-employed,single,tertiary,no,7.860570785538664,no,no,unknown,27,may,6.495265555937008,7,-1,0,unknown,no
44,blue-collar,married,primary,no,7.266827347520591,yes,yes,unknown,27,may,4.143134726391533,9,-1,0,unknown,no
34,unemployed,single,tertiary,no,6.80903930604298,yes,no,unknown,27,may,4.61512051684126,3,-1,0,unknown,no
39,technician,married,primary,no,5.1298987149230735,yes,no,unknown,27,may,4.890349128221754,2,-1,0,unknown,no
35,blue-collar,married,primary,no,6.81783057145415,yes,no,unknown,27,may,5.924255797414532,9,-1,0,unknown,no
49,blue-collar,divorced,primary,no,2.70805020110221,yes,no,unknown,27,may,6.309918278226516,7,-1,0,unknown,no
28,technician,single,secondary,no,9.29330189269053,yes,no,unknown,27,may,5.857933154483459,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,4.343805421853684,yes,no,unknown,27,may,5.916202062607435,2,-1,0,unknown,no
31,management,married,tertiary,no,7.075808863978387,yes,no,unknown,27,may,6.516193076042964,6,-1,0,unknown,no
28,blue-collar,married,secondary,no,4.605170185988092,yes,yes,unknown,27,may,4.882801922586371,2,-1,0,unknown,no
27,admin.,single,secondary,no,5.855071922202427,yes,no,unknown,27,may,5.10594547390058,3,-1,0,unknown,no
35,blue-collar,married,primary,no,6.049733455231958,yes,no,unknown,27,may,5.176149732573829,2,-1,0,unknown,no
33,management,married,tertiary,no,7.4127640174265625,yes,no,unknown,27,may,5.834810737062605,4,-1,0,unknown,no
33,technician,single,tertiary,no,5.442417710521793,yes,no,unknown,27,may,5.288267030694535,2,-1,0,unknown,no
24,management,married,secondary,no,7.731053144007127,yes,no,unknown,27,may,4.343805421853684,4,-1,0,unknown,no
29,blue-collar,divorced,primary,no,7.862112211662748,yes,no,unknown,27,may,4.718498871295094,3,-1,0,unknown,no
42,services,married,secondary,no,8.194229304819817,yes,no,unknown,27,may,3.091042453358316,16,-1,0,unknown,no
57,blue-collar,married,primary,no,5.762051382780177,yes,no,unknown,27,may,5.327876168789581,2,-1,0,unknown,no
39,management,married,tertiary,no,7.37650812632622,yes,yes,unknown,27,may,4.465908118654584,3,-1,0,unknown,no
33,blue-collar,married,primary,no,7.869019376499023,yes,no,unknown,27,may,4.962844630259907,8,-1,0,unknown,no
26,blue-collar,married,secondary,no,7.60339933974067,yes,no,unknown,27,may,5.4116460518550396,3,-1,0,unknown,no
32,management,married,tertiary,no,8.245121966478605,yes,no,unknown,27,may,3.912023005428146,5,-1,0,unknown,no
34,technician,single,tertiary,no,4.804021044733257,no,no,unknown,27,may,4.290459441148391,5,-1,0,unknown,no
48,blue-collar,married,primary,no,8.551014739891748,yes,no,unknown,27,may,4.969813299576001,7,-1,0,unknown,no
32,blue-collar,single,secondary,no,4.663439094112067,yes,no,unknown,27,may,7.1098794630722715,8,-1,0,unknown,no
55,management,married,tertiary,no,9.216819338073892,no,no,unknown,27,may,3.912023005428146,3,-1,0,unknown,no
38,blue-collar,single,primary,no,5.293304824724492,yes,no,unknown,27,may,5.5909869805108565,4,-1,0,unknown,no
36,services,single,secondary,no,5.560681631015528,yes,no,unknown,27,may,4.882801922586371,8,-1,0,unknown,no
28,technician,single,tertiary,no,8.414717399827001,yes,no,unknown,27,may,5.117993812416755,3,-1,0,unknown,no
36,blue-collar,married,primary,no,9.02713842775492,yes,no,unknown,27,may,2.995732273553991,4,-1,0,unknown,no
39,management,married,secondary,no,6.977281341630747,yes,no,unknown,27,may,7.0630481633881725,2,-1,0,unknown,no
38,entrepreneur,married,secondary,no,7.954723334497908,yes,no,unknown,28,may,5.111987788356544,3,-1,0,unknown,no
34,blue-collar,married,primary,no,4.605170185988092,yes,yes,unknown,28,may,4.30406509320417,3,-1,0,unknown,no
39,blue-collar,married,tertiary,no,5.327876168789581,yes,yes,unknown,28,may,5.030437921392435,3,-1,0,unknown,no
40,admin.,single,secondary,no,6.776506992372183,yes,no,unknown,28,may,5.762051382780177,6,-1,0,unknown,no
56,admin.,married,secondary,no,5.676753802268282,yes,no,unknown,28,may,5.429345628954441,9,-1,0,unknown,no
53,technician,divorced,secondary,no,5.971261839790462,yes,no,unknown,28,may,4.07753744390572,1,-1,0,unknown,no
39,management,married,tertiary,no,4.9344739331306915,no,yes,unknown,28,may,5.241747015059643,7,-1,0,unknown,no
32,management,married,secondary,no,5.857933154483459,yes,no,unknown,28,may,4.700480365792417,2,-1,0,unknown,no
25,blue-collar,married,primary,no,6.48768401848461,yes,yes,unknown,28,may,5.983936280687191,1,-1,0,unknown,no
35,technician,single,secondary,no,5.1647859739235145,yes,no,unknown,28,may,5.407171771460119,1,-1,0,unknown,no
40,management,single,tertiary,no,5.786897381366708,yes,no,unknown,28,may,4.1588830833596715,1,-1,0,unknown,no
37,admin.,married,secondary,no,7.023758954738443,no,yes,unknown,28,may,4.927253685157205,1,-1,0,unknown,no
23,admin.,single,secondary,no,8.45126704130007,yes,no,unknown,28,may,6.2285110035911835,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,4.74493212836325,yes,yes,unknown,28,may,4.51085950651685,3,-1,0,unknown,no
49,technician,divorced,secondary,no,5.198497031265826,yes,no,unknown,28,may,5.438079308923196,8,-1,0,unknown,no
53,services,married,primary,no,3.8918202981106265,no,no,unknown,28,may,5.0238805208462765,1,-1,0,unknown,no
29,blue-collar,married,primary,no,7.387090235656757,yes,no,unknown,28,may,6.311734809152915,1,-1,0,unknown,no
37,admin.,single,secondary,no,6.97166860472579,yes,no,unknown,28,may,4.418840607796598,4,-1,0,unknown,no
33,management,single,secondary,no,7.587310506022615,yes,no,unknown,28,may,5.017279836814924,8,-1,0,unknown,no
52,admin.,single,secondary,no,7.582738488914411,no,yes,unknown,28,may,5.805134968916488,1,-1,0,unknown,no
48,management,single,secondary,no,4.110873864173311,yes,no,unknown,28,may,5.288267030694535,1,-1,0,unknown,no
29,management,married,tertiary,no,5.749392985908253,no,no,unknown,28,may,6.843749949006225,2,-1,0,unknown,yes
40,services,divorced,secondary,no,8.659733878198347,yes,yes,unknown,28,may,5.953243334287785,1,-1,0,unknown,no
44,admin.,divorced,secondary,no,6.1070228877422545,yes,yes,unknown,28,may,5.272999558563747,4,-1,0,unknown,no
31,admin.,divorced,secondary,no,4.406719247264253,no,no,unknown,28,may,5.537334267018537,1,-1,0,unknown,no
30,self-employed,single,secondary,no,5.739792912179234,yes,yes,unknown,28,may,5.288267030694535,3,-1,0,unknown,no
32,technician,single,secondary,no,6.577861357721047,yes,no,unknown,28,may,4.3694478524670215,6,-1,0,unknown,no
38,blue-collar,married,secondary,no,3.5553480614894135,yes,no,unknown,28,may,4.867534450455582,2,-1,0,unknown,no
34,management,single,tertiary,no,7.851661177889265,no,no,unknown,28,may,5.247024072160486,3,-1,0,unknown,no
39,technician,married,secondary,no,7.2633296174768365,yes,no,unknown,28,may,6.118097198041348,1,-1,0,unknown,no
